;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
3774,0.0061,0.153572,-2.92882
3775,0.00611,0.153572,-2.92882
3776,0.00612,0.15516,-2.92882
3777,0.00613,0.15516,-2.92882
3778,0.00614,0.156747,-2.92882
3779,0.00615,0.158334,-2.92882
3780,0.00616,0.163095,-2.92882
3781,0.00617,0.163095,-2.92882
3782,0.00618,0.164682,-2.92882
3783,0.00619,0.164682,-2.92882
3784,0.0062,0.166269,-2.92882
3785,0.00621,0.166269,-2.92882
3786,0.00622,0.166269,-2.92882
3787,0.00623,0.164682,-2.92882
3788,0.00624,0.163095,-2.92882
3789,0.00625,0.163095,-2.92882
3790,0.00626,0.163095,-2.92882
3791,0.00627,0.158334,-2.92882
3792,0.00628,0.156747,-2.92882
3793,0.00629,0.156747,-2.92882
3794,0.0063,0.15516,-2.92882
3795,0.00631,0.15516,-2.92882
3796,0.00632,0.151985,-2.92882
3797,0.00633,0.150398,-2.92882
3798,0.00634,0.150398,-2.94552
3799,0.00635,0.150398,-2.91212
3800,0.00636,0.147224,-2.92882
3801,0.00637,0.145637,-2.92882
3802,0.00638,0.14405,-2.92882
3803,0.00639,0.14405,-2.92882
3804,0.0064,0.142463,-2.92882
3805,0.00641,0.140876,-2.92882
3806,0.00642,0.137702,-2.94552
3807,0.00643,0.136115,-2.91212
3808,0.00644,0.136115,-2.92882
3809,0.00645,0.134528,-2.92882
3810,0.00646,0.132941,-2.92882
3811,0.00647,0.131354,-2.92882
3812,0.00648,0.129767,-2.92882
3813,0.00649,0.129767,-2.92882
3814,0.0065,0.12818,-2.92882
3815,0.00651,0.126593,-2.92882
3816,0.00652,0.125006,-2.92882
3817,0.00653,0.125006,-2.92882
3818,0.00654,0.123419,-2.92882
3819,0.00655,0.121832,-2.92882
3820,0.00656,0.118657,-2.92882
3821,0.00657,0.118657,-2.92882
3822,0.00658,0.115483,-2.92882
3823,0.00659,0.115483,-2.92882
3824,0.0066,0.113896,-2.92882
3825,0.00661,0.110722,-2.92882
3826,0.00662,0.110722,-2.92882
3827,0.00663,0.110722,-2.94552
3828,0.00664,0.109135,-2.92882
3829,0.00665,0.107548,-2.91212
3830,0.00666,0.104374,-2.92882
3831,0.00667,0.104374,-2.91212
3832,0.00668,0.102787,-2.94552
3833,0.00669,0.102787,-2.92882
3834,0.0067,0.1012,-2.91212
3835,0.00671,0.0996129,-2.94552
3836,0.00672,0.0996129,-2.91212
3837,0.00673,0.0980258,-2.92882
3838,0.00674,0.0948517,-2.92882
3839,0.00675,0.0948517,-2.91212
3840,0.00676,0.0900906,-2.92882
3841,0.00677,0.0900906,-2.92882
3842,0.00678,0.0885036,-2.92882
3843,0.00679,0.0869165,-2.91212
3844,0.0068,0.0869165,-2.91212
3845,0.00681,0.0837424,-2.91212
3846,0.00682,0.0837424,-2.91212
3847,0.00683,0.0821554,-2.91212
3848,0.00684,0.0805683,-2.91212
3849,0.00685,0.0805683,-2.91212
3850,0.00686,0.0789813,-2.91212
3851,0.00687,0.0773942,-2.91212
3852,0.00688,0.0758072,-2.91212
3853,0.00689,0.0742201,-2.91212
3854,0.0069,0.0742201,-2.91212
3855,0.00691,0.069459,-2.92882
3856,0.00692,0.0726331,-2.89541
3857,0.00693,0.069459,-2.89541
3858,0.00694,0.067872,-2.89541
3859,0.00695,0.0662849,-2.89541
3860,0.00696,0.0631108,-2.89541
3861,0.00697,0.0631108,-2.89541
3862,0.00698,0.0615238,-2.89541
3863,0.00699,0.0615238,-2.87871
3864,0.007,0.0583497,-2.87871
3865,0.00701,0.0583497,-2.89541
3866,0.00702,0.0567626,-2.86201
3867,0.00703,0.0551756,-2.86201
3868,0.00704,0.0535885,-2.86201
3869,0.00705,0.0535885,-2.86201
3870,0.00706,0.0520015,-2.8453
3871,0.00707,0.0504144,-2.8286
3872,0.00708,0.0472404,-2.8453
3873,0.00709,0.0456533,-2.8119
3874,0.0071,0.0456533,-2.8119
3875,0.00711,0.0440663,-2.79519
3876,0.00712,0.0424792,-2.77849
3877,0.00713,0.0424792,-2.76178
3878,0.00714,0.0408922,-2.74508
3879,0.00715,0.0377181,-2.72838
3880,0.00716,0.0377181,-2.67827
3881,0.00717,0.036131,-2.66156
3882,0.00718,0.036131,-2.62815
3883,0.00719,0.0329569,-2.59475
3884,0.0072,0.0329569,-2.56134
3885,0.00721,0.0313699,-2.52793
3886,0.00722,0.0297828,-2.49452
3887,0.00723,0.0297828,-2.41101
3888,0.00724,0.0266088,-2.3776
3889,0.00725,0.0266088,-2.34419
3890,0.00726,0.0234347,-2.27738
3891,0.00727,0.0234347,-2.19386
3892,0.00728,0.0218476,-2.12704
3893,0.00729,0.0202606,-2.04352
3894,0.0073,0.0186735,-1.96001
3895,0.00731,0.0170865,-1.87649
3896,0.00732,0.0154994,-1.79297
3897,0.00733,0.0123253,-1.67604
3898,0.00734,0.0123253,-1.57582
3899,0.00735,0.0123253,-1.44219
3900,0.00736,0.00915124,-1.34197
3901,0.00737,0.00756419,-1.22504
3902,0.00738,0.00756419,-1.09141
3903,0.00739,0.00597715,-0.957782
3904,0.0074,0.00121601,-0.824152
3905,0.00741,0.0043901,-0.673819
3906,0.00742,-0.000371037,-0.540189
3907,0.00743,-0.000371037,-0.389855
3908,0.00744,-0.00195808,-0.239522
3909,0.00745,-0.00513218,-0.0891884
3910,0.00746,-0.00513218,0.0945525
3911,0.00747,-0.00671922,0.244886
3912,0.00748,-0.00830627,0.378516
3913,0.00749,-0.00989331,0.528849
3914,0.0075,-0.0114804,0.645775
3915,0.00751,-0.0114804,0.829516
3916,0.00752,-0.0146545,0.963146
3917,0.00753,-0.0146545,1.08007
3918,0.00754,-0.0146545,1.2137
3919,0.00755,-0.0178285,1.31392
3920,0.00756,-0.0178285,1.46426
3921,0.00757,-0.0225897,1.54778
3922,0.00758,-0.0225897,1.648
3923,0.00759,-0.0241767,1.76492
3924,0.0076,-0.0241767,1.84844
3925,0.00761,-0.0273508,1.93196
3926,0.00762,-0.0257638,2.01548
3927,0.00763,-0.0289379,2.099
3928,0.00764,-0.0289379,2.14911
3929,0.00765,-0.0305249,2.23263
3930,0.00766,-0.0305249,2.29944
3931,0.00767,-0.033699,2.33285
3932,0.00768,-0.033699,2.36626
3933,0.00769,-0.033699,2.44978
3934,0.0077,-0.0368731,2.48318
3935,0.00771,-0.0368731,2.51659
3936,0.00772,-0.0368731,2.55
3937,0.00773,-0.0384602,2.58341
3938,0.00774,-0.0416342,2.60011
3939,0.00775,-0.0416342,2.63352
3940,0.00776,-0.0448083,2.66693
3941,0.00777,-0.0448083,2.68363
3942,0.00778,-0.0479824,2.70033
3943,0.00779,-0.0495695,2.71704
3944,0.0078,-0.0511565,2.73374
3945,0.00781,-0.0511565,2.73374
3946,0.00782,-0.0527436,2.76715
3947,0.00783,-0.0527436,2.76715
3948,0.00784,-0.0559177,2.76715
3949,0.00785,-0.0559177,2.80056
3950,0.00786,-0.0543306,2.80056
3951,0.00787,-0.0590918,2.83396
3952,0.00788,-0.0590918,2.80056
3953,0.00789,-0.0622658,2.80056
3954,0.0079,-0.0622658,2.81726
3955,0.00791,-0.0638529,2.81726
3956,0.00792,-0.068614,2.81726
3957,0.00793,-0.067027,2.81726
3958,0.00794,-0.0702011,2.85067
3959,0.00795,-0.068614,2.83396
3960,0.00796,-0.0717881,2.85067
3961,0.00797,-0.0717881,2.85067
3962,0.00798,-0.0749622,2.83396
3963,0.00799,-0.0765493,2.83396
3964,0.008,-0.0781363,2.85067
3965,0.00801,-0.0781363,2.85067
3966,0.00802,-0.0797234,2.85067
3967,0.00803,-0.0828974,2.85067
3968,0.00804,-0.0828974,2.85067
3969,0.00805,-0.0828974,2.85067
3970,0.00806,-0.0860715,2.85067
3971,0.00807,-0.0892456,2.85067
3972,0.00808,-0.0892456,2.85067
3973,0.00809,-0.0908327,2.85067
3974,0.0081,-0.0940068,2.85067
3975,0.00811,-0.0924197,2.85067
3976,0.00812,-0.0955938,2.85067
3977,0.00813,-0.0971809,2.85067
3978,0.00814,-0.0987679,2.85067
3979,0.00815,-0.0987679,2.85067
3980,0.00816,-0.100355,2.85067
3981,0.00817,-0.101942,2.85067
3982,0.00818,-0.101942,2.88407
3983,0.00819,-0.103529,2.85067
3984,0.0082,-0.106703,2.85067
3985,0.00821,-0.105116,2.85067
3986,0.00822,-0.10829,2.85067
3987,0.00823,-0.111464,2.85067
3988,0.00824,-0.111464,2.86737
3989,0.00825,-0.111464,2.86737
3990,0.00826,-0.116225,2.86737
3991,0.00827,-0.116225,2.85067
3992,0.00828,-0.117812,2.85067
3993,0.00829,-0.117812,2.86737
3994,0.0083,-0.1194,2.86737
3995,0.00831,-0.120987,2.85067
3996,0.00832,-0.120987,2.86737
3997,0.00833,-0.124161,2.88407
3998,0.00834,-0.127335,2.85067
3999,0.00835,-0.125748,2.85067
4000,0.00836,-0.128922,2.86737
4001,0.00837,-0.130509,2.83396
4002,0.00838,-0.130509,2.88407
4003,0.00839,-0.132096,2.86737
4004,0.0084,-0.132096,2.88407
4005,0.00841,-0.136857,2.85067
4006,0.00842,-0.138444,2.88407
4007,0.00843,-0.138444,2.86737
4008,0.00844,-0.138444,2.86737
4009,0.00845,-0.141618,2.86737
4010,0.00846,-0.143205,2.86737
4011,0.00847,-0.143205,2.88407
4012,0.00848,-0.146379,2.85067
4013,0.00849,-0.146379,2.85067
4014,0.0085,-0.146379,2.85067
4015,0.00851,-0.149553,2.86737
4016,0.00852,-0.15114,2.86737
4017,0.00853,-0.152727,2.85067
4018,0.00854,-0.152727,2.86737
4019,0.00855,-0.152727,2.86737
4020,0.00856,-0.157489,2.86737
4021,0.00857,-0.159076,2.86737
4022,0.00858,-0.157489,2.86737
4023,0.00859,-0.160663,2.86737
4024,0.0086,-0.16225,2.86737
4025,0.00861,-0.163837,2.86737
4026,0.00862,-0.163837,2.86737
4027,0.00863,-0.165424,2.86737
4028,0.00864,-0.165424,2.86737
4029,0.00865,-0.168598,2.86737
4030,0.00866,-0.168598,2.86737
4031,0.00867,-0.170185,2.88407
4032,0.00868,-0.170185,2.85067
4033,0.00869,-0.173359,2.88407
4034,0.0087,-0.174946,2.85067
4035,0.00871,-0.174946,2.88407
4036,0.00872,-0.173359,2.86737
4037,0.00873,-0.171772,2.86737
4038,0.00874,-0.171772,2.86737
4039,0.00875,-0.170185,2.86737
4040,0.00876,-0.168598,2.86737
4041,0.00877,-0.168598,2.85067
4042,0.00878,-0.167011,2.88407
4043,0.00879,-0.165424,2.85067
4044,0.0088,-0.16225,2.88407
4045,0.00881,-0.16225,2.86737
4046,0.00882,-0.16225,2.86737
4047,0.00883,-0.160663,2.86737
4048,0.00884,-0.157489,2.86737
4049,0.00885,-0.157489,2.86737
4050,0.00886,-0.154315,2.86737
4051,0.00887,-0.154315,2.86737
4052,0.00888,-0.152727,2.86737
4053,0.00889,-0.149553,2.86737
4054,0.0089,-0.149553,2.86737
4055,0.00891,-0.149553,2.86737
4056,0.00892,-0.147966,2.86737
4057,0.00893,-0.146379,2.88407
4058,0.00894,-0.143205,2.85067
4059,0.00895,-0.143205,2.85067
4060,0.00896,-0.141618,2.85067
4061,0.00897,-0.141618,2.85067
4062,0.00898,-0.140031,2.86737
4063,0.00899,-0.138444,2.86737
4064,0.009,-0.13527,2.86737
4065,0.00901,-0.13527,2.86737
4066,0.00902,-0.132096,2.88407
4067,0.00903,-0.132096,2.85067
4068,0.00904,-0.130509,2.88407
4069,0.00905,-0.128922,2.86737
4070,0.00906,-0.125748,2.86737
4071,0.00907,-0.125748,2.88407
4072,0.00908,-0.125748,2.85067
4073,0.00909,-0.122574,2.85067
4074,0.0091,-0.124161,2.85067
4075,0.00911,-0.120987,2.88407
4076,0.00912,-0.117812,2.86737
4077,0.00913,-0.117812,2.86737
4078,0.00914,-0.117812,2.85067
4079,0.00915,-0.116225,2.86737
4080,0.00916,-0.114638,2.86737
4081,0.00917,-0.111464,2.86737
4082,0.00918,-0.111464,2.85067
4083,0.00919,-0.111464,2.85067
4084,0.0092,-0.10829,2.85067
4085,0.00921,-0.106703,2.85067
4086,0.00922,-0.103529,2.86737
4087,0.00923,-0.105116,2.85067
4088,0.00924,-0.103529,2.85067
4089,0.00925,-0.100355,2.85067
4090,0.00926,-0.100355,2.85067
4091,0.00927,-0.0987679,2.85067
4092,0.00928,-0.0987679,2.85067
4093,0.00929,-0.0971809,2.85067
4094,0.0093,-0.0940068,2.85067
4095,0.00931,-0.0940068,2.85067
4096,0.00932,-0.0924197,2.85067
4097,0.00933,-0.0924197,2.85067
4098,0.00934,-0.0908327,2.85067
4099,0.00935,-0.0860715,2.85067
4100,0.00936,-0.0860715,2.85067
4101,0.00937,-0.0844845,2.85067
4102,0.00938,-0.0844845,2.85067
4103,0.00939,-0.0828974,2.85067
4104,0.0094,-0.0813104,2.85067
4105,0.00941,-0.0781363,2.86737
4106,0.00942,-0.0781363,2.83396
4107,0.00943,-0.0765493,2.83396
4108,0.00944,-0.0765493,2.83396
4109,0.00945,-0.0749622,2.83396
4110,0.00946,-0.0717881,2.83396
4111,0.00947,-0.0717881,2.83396
4112,0.00948,-0.0702011,2.85067
4113,0.00949,-0.068614,2.81726
4114,0.0095,-0.068614,2.81726
4115,0.00951,-0.067027,2.83396
4116,0.00952,-0.0622658,2.80056
4117,0.00953,-0.0622658,2.80056
4118,0.00954,-0.0622658,2.81726
4119,0.00955,-0.0606788,2.78385
4120,0.00956,-0.0590918,2.78385
4121,0.00957,-0.0575047,2.78385
4122,0.00958,-0.0543306,2.78385
4123,0.00959,-0.0543306,2.75044
4124,0.0096,-0.0543306,2.75044
4125,0.00961,-0.0527436,2.75044
4126,0.00962,-0.0511565,2.71704
4127,0.00963,-0.0479824,2.71704
4128,0.00964,-0.0479824,2.68363
4129,0.00965,-0.0463954,2.68363
4130,0.00966,-0.0448083,2.66693
4131,0.00967,-0.0448083,2.61681
4132,0.00968,-0.0400472,2.58341
4133,0.00969,-0.0400472,2.5667
4134,0.0097,-0.0384602,2.5333
4135,0.00971,-0.0384602,2.49989
4136,0.00972,-0.0352861,2.44978
4137,0.00973,-0.033699,2.41637
4138,0.00974,-0.033699,2.34956
4139,0.00975,-0.032112,2.29944
4140,0.00976,-0.0305249,2.24933
4141,0.00977,-0.0289379,2.19922
4142,0.00978,-0.0273508,2.1157
4143,0.00979,-0.0273508,2.04889
4144,0.0098,-0.0241767,1.98207
4145,0.00981,-0.0225897,1.88185
4146,0.00982,-0.0210026,1.81504
4147,0.00983,-0.0210026,1.69811
4148,0.00984,-0.0210026,1.58118
4149,0.00985,-0.0162415,1.48096
4150,0.00986,-0.0146545,1.36404
4151,0.00987,-0.0130674,1.26381
4152,0.00988,-0.0114804,1.13018
4153,0.00989,-0.00989331,1.01326
4154,0.0099,-0.00989331,0.879627
4155,0.00991,-0.00830627,0.745998
4156,0.00992,-0.00671922,0.595664
4157,0.00993,-0.00513218,0.445331
4158,0.00994,-0.00354513,0.311701
4159,0.00995,-0.00195808,0.12796
4160,0.00996,-0.000371037,0.0110339
4161,0.00997,-0.00195808,-0.172707
4162,0.00998,0.00121601,-0.323041
4163,0.00999,0.0043901,-0.473374
4164,0.01,0.0043901,-0.623708
4165,0.01001,0.00597715,-0.774041
4166,0.01002,0.00597715,-0.907671
4167,0.01003,0.00915124,-1.058
4168,0.01004,0.0123253,-1.14152
4169,0.01005,0.0154994,-1.27515
4170,0.01006,0.0154994,-1.39208
4171,0.01007,0.0170865,-1.52571
4172,0.01008,0.0170865,-1.62593
4173,0.01009,0.0186735,-1.72615
4174,0.0101,0.0234347,-1.84308
4175,0.01011,0.0234347,-1.9266
4176,0.01012,0.0281958,-2.02682
4177,0.01013,0.0313699,-2.09364
4178,0.01014,0.0313699,-2.16045
4179,0.01015,0.0313699,-2.24397
4180,0.01016,0.0329569,-2.31078
4181,0.01017,0.034544,-2.36089
4182,0.01018,0.034544,-2.42771
4183,0.01019,0.0377181,-2.47782
4184,0.0102,0.0393051,-2.51123
4185,0.01021,0.0408922,-2.54464
4186,0.01022,0.0408922,-2.57804
4187,0.01023,0.0408922,-2.61145
4188,0.01024,0.0440663,-2.64486
4189,0.01025,0.0456533,-2.67827
4190,0.01026,0.0456533,-2.69497
4191,0.01027,0.0456533,-2.72838
4192,0.01028,0.0472404,-2.74508
4193,0.01029,0.0504144,-2.76178
4194,0.0103,0.0504144,-2.77849
4195,0.01031,0.0520015,-2.79519
4196,0.01032,0.0520015,-2.8286
4197,0.01033,0.0535885,-2.8119
4198,0.01034,0.0535885,-2.8453
4199,0.01035,0.0551756,-2.8286
4200,0.01036,0.0567626,-2.8453
4201,0.01037,0.0567626,-2.87871
4202,0.01038,0.0567626,-2.86201
4203,0.01039,0.0567626,-2.86201
4204,0.0104,0.0567626,-2.87871
4205,0.01041,0.0567626,-2.87871
4206,0.01042,0.0599367,-2.87871
4207,0.01043,0.0583497,-2.87871
4208,0.01044,0.0615238,-2.91212
4209,0.01045,0.0599367,-2.89541
4210,0.01046,0.0631108,-2.89541
4211,0.01047,0.0615238,-2.89541
4212,0.01048,0.0646979,-2.91212
4213,0.01049,0.0646979,-2.91212
4214,0.0105,0.0662849,-2.91212
4215,0.01051,0.0662849,-2.91212
4216,0.01052,0.067872,-2.91212
4217,0.01053,0.067872,-2.91212
4218,0.01054,0.0726331,-2.91212
4219,0.01055,0.0726331,-2.91212
4220,0.01056,0.0726331,-2.91212
4221,0.01057,0.0758072,-2.91212
4222,0.01058,0.0758072,-2.91212
4223,0.01059,0.0758072,-2.91212
4224,0.0106,0.0789813,-2.91212
4225,0.01061,0.0773942,-2.92882
4226,0.01062,0.0805683,-2.92882
4227,0.01063,0.0821554,-2.91212
4228,0.01064,0.0805683,-2.94552
4229,0.01065,0.0837424,-2.92882
4230,0.01066,0.0837424,-2.92882
4231,0.01067,0.0853295,-2.92882
4232,0.01068,0.0853295,-2.91212
4233,0.01069,0.0885036,-2.92882
4234,0.0107,0.0885036,-2.92882
4235,0.01071,0.0885036,-2.92882
4236,0.01072,0.0916777,-2.91212
4237,0.01073,0.0948517,-2.94552
4238,0.01074,0.0948517,-2.92882
4239,0.01075,0.0964388,-2.92882
4240,0.01076,0.0964388,-2.92882
4241,0.01077,0.0996129,-2.92882
4242,0.01078,0.1012,-2.94552
4243,0.01079,0.1012,-2.91212
4244,0.0108,0.1012,-2.92882
4245,0.01081,0.104374,-2.92882
4246,0.01082,0.105961,-2.92882
4247,0.01083,0.105961,-2.92882
4248,0.01084,0.105961,-2.92882
4249,0.01085,0.109135,-2.92882
4250,0.01086,0.112309,-2.92882
4251,0.01087,0.110722,-2.92882
4252,0.01088,0.113896,-2.92882
4253,0.01089,0.115483,-2.92882
4254,0.0109,0.118657,-2.92882
4255,0.01091,0.120244,-2.92882
4256,0.01092,0.120244,-2.92882
4257,0.01093,0.120244,-2.92882
4258,0.01094,0.123419,-2.92882
4259,0.01095,0.125006,-2.92882
4260,0.01096,0.126593,-2.92882
4261,0.01097,0.126593,-2.92882
4262,0.01098,0.12818,-2.92882
4263,0.01099,0.129767,-2.92882
4264,0.011,0.131354,-2.92882
4265,0.01101,0.132941,-2.92882
4266,0.01102,0.134528,-2.92882
4267,0.01103,0.136115,-2.92882
4268,0.01104,0.137702,-2.92882
4269,0.01105,0.140876,-2.92882
4270,0.01106,0.142463,-2.91212
4271,0.01107,0.142463,-2.94552
4272,0.01108,0.14405,-2.92882
4273,0.01109,0.147224,-2.92882
4274,0.0111,0.147224,-2.92882
4275,0.01111,0.147224,-2.92882
4276,0.01112,0.148811,-2.92882
4277,0.01113,0.150398,-2.92882
4278,0.01114,0.151985,-2.92882
4279,0.01115,0.15516,-2.92882
4280,0.01116,0.15516,-2.92882
4281,0.01117,0.15516,-2.92882
4282,0.01118,0.156747,-2.92882
4283,0.01119,0.158334,-2.92882
4284,0.0112,0.159921,-2.92882
4285,0.01121,0.159921,-2.92882
4286,0.01122,0.159921,-2.92882
4287,0.01123,0.156747,-2.92882
4288,0.01124,0.156747,-2.92882
4289,0.01125,0.15516,-2.92882
4290,0.01126,0.15516,-2.92882
4291,0.01127,0.151985,-2.92882
4292,0.01128,0.150398,-2.92882
4293,0.01129,0.150398,-2.92882
4294,0.0113,0.148811,-2.92882
4295,0.01131,0.145637,-2.92882
4296,0.01132,0.147224,-2.92882
4297,0.01133,0.14405,-2.92882
4298,0.01134,0.142463,-2.92882
4299,0.01135,0.142463,-2.92882
4300,0.01136,0.140876,-2.92882
4301,0.01137,0.137702,-2.92882
4302,0.01138,0.136115,-2.92882
4303,0.01139,0.134528,-2.92882
4304,0.0114,0.134528,-2.92882
4305,0.01141,0.132941,-2.92882
4306,0.01142,0.129767,-2.92882
4307,0.01143,0.129767,-2.92882
4308,0.01144,0.12818,-2.92882
4309,0.01145,0.126593,-2.92882
4310,0.01146,0.126593,-2.91212
4311,0.01147,0.125006,-2.94552
4312,0.01148,0.123419,-2.92882
4313,0.01149,0.120244,-2.92882
4314,0.0115,0.120244,-2.92882
4315,0.01151,0.120244,-2.92882
4316,0.01152,0.120244,-2.92882
4317,0.01153,0.115483,-2.92882
4318,0.01154,0.113896,-2.92882
4319,0.01155,0.113896,-2.92882
4320,0.01156,0.110722,-2.94552
4321,0.01157,0.110722,-2.91212
4322,0.01158,0.110722,-2.94552
4323,0.01159,0.107548,-2.92882
4324,0.0116,0.105961,-2.92882
4325,0.01161,0.105961,-2.92882
4326,0.01162,0.104374,-2.92882
4327,0.01163,0.1012,-2.92882
4328,0.01164,0.1012,-2.92882
4329,0.01165,0.1012,-2.91212
4330,0.01166,0.0996129,-2.92882
4331,0.01167,0.0980258,-2.92882
4332,0.01168,0.0948517,-2.92882
4333,0.01169,0.0948517,-2.92882
4334,0.0117,0.0916777,-2.91212
4335,0.01171,0.0916777,-2.94552
4336,0.01172,0.0900906,-2.92882
4337,0.01173,0.0869165,-2.94552
4338,0.01174,0.0869165,-2.91212
4339,0.01175,0.0853295,-2.91212
4340,0.01176,0.0853295,-2.91212
4341,0.01177,0.0853295,-2.91212
4342,0.01178,0.0821554,-2.94552
4343,0.01179,0.0789813,-2.91212
4344,0.0118,0.0805683,-2.91212
4345,0.01181,0.0789813,-2.91212
4346,0.01182,0.0758072,-2.91212
4347,0.01183,0.0758072,-2.91212
4348,0.01184,0.0742201,-2.91212
4349,0.01185,0.0726331,-2.91212
4350,0.01186,0.0726331,-2.91212
4351,0.01187,0.067872,-2.91212
4352,0.01188,0.0662849,-2.91212
4353,0.01189,0.0662849,-2.91212
4354,0.0119,0.0646979,-2.91212
4355,0.01191,0.0631108,-2.91212
4356,0.01192,0.0631108,-2.92882
4357,0.01193,0.0615238,-2.89541
4358,0.01194,0.0599367,-2.89541
4359,0.01195,0.0583497,-2.89541
4360,0.01196,0.0583497,-2.89541
4361,0.01197,0.0567626,-2.89541
4362,0.01198,0.0535885,-2.89541
4363,0.01199,0.0520015,-2.91212
4364,0.012,0.0520015,-2.87871
4365,0.01201,0.0504144,-2.87871
4366,0.01202,0.0472404,-2.87871
4367,0.01203,0.0472404,-2.87871
4368,0.01204,0.0456533,-2.8453
4369,0.01205,0.0440663,-2.8453
4370,0.01206,0.0424792,-2.86201
4371,0.01207,0.0408922,-2.8286
4372,0.01208,0.0408922,-2.8453
4373,0.01209,0.0393051,-2.8119
4374,0.0121,0.036131,-2.79519
4375,0.01211,0.036131,-2.79519
4376,0.01212,0.034544,-2.77849
4377,0.01213,0.034544,-2.76178
4378,0.01214,0.0329569,-2.72838
4379,0.01215,0.0329569,-2.69497
4380,0.01216,0.0297828,-2.67827
4381,0.01217,0.0266088,-2.66156
4382,0.01218,0.0266088,-2.62815
4383,0.01219,0.0234347,-2.59475
4384,0.0122,0.0234347,-2.56134
4385,0.01221,0.0218476,-2.52793
4386,0.01222,0.0202606,-2.49452
4387,0.01223,0.0170865,-2.41101
4388,0.01224,0.0186735,-2.3776
4389,0.01225,0.0139124,-2.32749
4390,0.01226,0.0139124,-2.27738
4391,0.01227,0.0123253,-2.19386
4392,0.01228,0.0107383,-2.12704
4393,0.01229,0.0107383,-2.06023
4394,0.0123,0.0107383,-1.96001
4395,0.01231,0.00756419,-1.89319
4396,0.01232,0.0043901,-1.79297
4397,0.01233,0.0043901,-1.67604
4398,0.01234,0.0043901,-1.57582
4399,0.01235,-0.000371037,-1.4756
4400,0.01236,-0.000371037,-1.34197
4401,0.01237,-0.00195808,-1.20834
4402,0.01238,-0.00513218,-1.09141
4403,0.01239,-0.00671922,-0.941078
4404,0.0124,-0.00671922,-0.840856
4405,0.01241,-0.00989331,-0.673819
4406,0.01242,-0.00989331,-0.540189
4407,0.01243,-0.0130674,-0.389855
4408,0.01244,-0.0130674,-0.239522
4409,0.01245,-0.0130674,-0.0724847
4410,0.01246,-0.0146545,0.0778488
4411,0.01247,-0.0162415,0.244886
4412,0.01248,-0.0178285,0.378516
4413,0.01249,-0.0210026,0.528849
4414,0.0125,-0.0241767,0.679183
4415,0.01251,-0.0241767,0.796109
4416,0.01252,-0.0257638,0.963146
4417,0.01253,-0.0257638,1.08007
4418,0.01254,-0.0289379,1.2137
4419,0.01255,-0.0289379,1.31392
4420,0.01256,-0.0305249,1.46426
4421,0.01257,-0.0305249,1.54778
4422,0.01258,-0.033699,1.648
4423,0.01259,-0.033699,1.76492
4424,0.0126,-0.033699,1.84844
4425,0.01261,-0.033699,1.94867
4426,0.01262,-0.0368731,2.01548
4427,0.01263,-0.0368731,2.099
4428,0.01264,-0.0368731,2.18252
4429,0.01265,-0.0400472,2.24933
4430,0.01266,-0.0400472,2.28274
4431,0.01267,-0.0400472,2.31615
4432,0.01268,-0.0448083,2.38296
4433,0.01269,-0.0448083,2.43307
4434,0.0127,-0.0448083,2.48318
4435,0.01271,-0.0479824,2.51659
4436,0.01272,-0.0495695,2.55
4437,0.01273,-0.0495695,2.55
4438,0.01274,-0.0495695,2.60011
4439,0.01275,-0.0527436,2.63352
4440,0.01276,-0.0527436,2.68363
4441,0.01277,-0.0527436,2.70033
4442,0.01278,-0.0543306,2.71704
4443,0.01279,-0.0559177,2.71704
4444,0.0128,-0.0575047,2.73374
4445,0.01281,-0.0606788,2.73374
4446,0.01282,-0.0606788,2.76715
4447,0.01283,-0.0622658,2.76715
4448,0.01284,-0.0638529,2.76715
4449,0.01285,-0.0638529,2.80056
4450,0.01286,-0.068614,2.78385
4451,0.01287,-0.068614,2.81726
4452,0.01288,-0.0702011,2.80056
4453,0.01289,-0.0702011,2.80056
4454,0.0129,-0.0733752,2.83396
4455,0.01291,-0.0749622,2.81726
4456,0.01292,-0.0749622,2.83396
4457,0.01293,-0.0765493,2.83396
4458,0.01294,-0.0765493,2.83396
4459,0.01295,-0.0797234,2.83396
4460,0.01296,-0.0797234,2.83396
4461,0.01297,-0.0828974,2.83396
4462,0.01298,-0.0828974,2.85067
4463,0.01299,-0.0844845,2.81726
4464,0.013,-0.0844845,2.86737
4465,0.01301,-0.0892456,2.85067
4466,0.01302,-0.0892456,2.85067
4467,0.01303,-0.0908327,2.85067
4468,0.01304,-0.0924197,2.85067
4469,0.01305,-0.0924197,2.85067
4470,0.01306,-0.0955938,2.85067
4471,0.01307,-0.0971809,2.85067
4472,0.01308,-0.0971809,2.85067
4473,0.01309,-0.0971809,2.85067
4474,0.0131,-0.100355,2.85067
4475,0.01311,-0.101942,2.85067
4476,0.01312,-0.103529,2.85067
4477,0.01313,-0.105116,2.85067
4478,0.01314,-0.103529,2.86737
4479,0.01315,-0.106703,2.86737
4480,0.01316,-0.10829,2.85067
4481,0.01317,-0.10829,2.88407
4482,0.01318,-0.111464,2.88407
